Time,Tag,Flow1,EIT
1615261819.1996362,,"-0.02
",
1615261819.2026289,,"-0.07
",
1615261819.205622,,"-0.05
",
1615261819.2086132,,"-0.08
",
1615261819.211604,,"-0.03
",
1615261819.2145963,,"-0.03
",
1615261819.2175891,,"-0.05
",
1615261819.2205815,,"-0.08
",
1615261819.223573,,"-0.07
",
1615261819.2265658,,"-0.05
",
1615261819.2295568,,"-0.02
",
1615261819.23255,,"0.00
",
1615261819.235542,,"0.03
",
1615261819.2385333,,"-0.02
",
1615261819.2415264,,"-0.02
",
1615261819.2445176,,"-0.02
",
1615261819.2475107,,"0.02
",
1615261819.250502,,"-0.07
",
1615261819.253495,,"-0.05
",
1615261819.256487,,"-0.05
",
1615261819.2594793,,"-0.05
",
1615261819.2624714,,"-0.05
",
1615261819.2654638,,"-0.05
",
1615261819.2684553,,"-0.02
",
1615261819.271448,,"-0.03
",
1615261819.2744396,,"-0.03
",
1615261819.2774317,,"-0.08
",
1615261819.280424,,"-0.02
",
1615261819.2834158,,"-0.12
",
1615261819.2864077,,"-0.07
",
1615261819.2893994,,"-0.02
",
1615261819.292392,,"-0.07
",
1615261819.2953842,,"-0.10
",
1615261819.2983756,,"-0.08
",
1615261819.3013682,,"-0.03
",
1615261819.3043604,,"-0.07
",
1615261819.3073525,,"-0.07
",
1615261819.3103466,,"-0.10
",
1615261819.313338,,"-0.07
",
1615261819.3163288,,"-0.07
",
1615261819.3193212,,"-0.05
",
1615261819.3223138,,"-0.08
",
1615261819.325306,,"-0.12
",
1615261819.328298,,"-0.10
",
1615261819.33129,,"-0.08
",
1615261819.334281,,"-0.13
",
1615261819.3372738,,"-0.08
",
1615261819.3402653,,"-0.15
",
1615261819.3432577,,"-0.22
",
1615261819.3462496,,"-0.23
",
1615261819.350239,,"-0.47
",
1615261819.3532312,,"-0.68
",
1615261819.3562248,,"-0.75
",
1615261819.359217,,"-0.52
",
1615261819.362208,,"-0.33
",
1615261819.3652015,,"0.02
",
1615261819.3681924,,"0.12
",
1615261819.371184,,"1.28
",
1615261819.3741765,,"2.98
",
1615261819.3771696,,"0.80
",
1615261819.380161,,"0.20
",
1615261819.3831527,,"-0.68
",
1615261819.3861454,,"-0.47
",
1615261819.3891368,,"-0.33
",
1615261819.3921285,,"-0.58
",
1615261819.3951318,,"-0.43
",
1615261819.3981133,,"-0.33
",
1615261819.4011056,,"-0.23
",
1615261819.404097,,"-0.10
",
1615261819.4070895,,"-0.10
",
1615261819.4100814,,"-0.07
",
1615261819.4130743,,"-0.03
",
1615261819.4160655,,"-0.15
",
1615261819.4190578,,"-0.02
",
1615261819.4220502,,"-0.13
",
1615261819.4250424,,"-0.03
",
1615261819.4280345,,"-0.12
",
1615261819.4310265,,"-0.05
",
1615261819.4340186,,"-0.07
",
1615261819.4370103,,"-0.12
",
1615261819.4400024,,"-0.07
",
1615261819.4429946,,"-0.02
",
1615261819.445987,,"-0.03
",
1615261819.4489791,,"0.05
",
1615261819.4519715,,"-0.05
",
1615261819.4549637,,"-0.03
",
1615261819.4579556,,"-0.03
",
1615261819.4609482,,"-0.05
",
1615261819.463941,,"-0.03
",
1615261819.4669337,,"-0.03
",
1615261819.4699247,,"-0.03
",
1615261819.4729164,,"-0.02
",
1615261819.4759095,,"-0.03
",
1615261819.478901,,"-0.03
",
1615261819.4818938,,"-0.02
",
1615261819.4848857,,"-0.05
",
1615261819.4878774,,"-0.07
",
1615261819.49087,,"-0.03
",
1615261819.493862,,"-0.02
",
1615261819.496854,,"-0.05
",
1615261819.5008428,,"-0.07
",
1615261819.503835,,"-0.03
",
1615261819.506827,,"0.03
",
1615261819.5098197,,"-0.12
",
1615261819.5128238,,"0.00
",
1615261819.5158036,,"-0.07
",
1615261819.5187955,,"-0.02
",
1615261819.5217886,,"-0.05
",
1615261819.5247798,,"0.03
",
1615261819.527772,,"-0.07
",
1615261819.5307643,,"0.00
",
1615261819.5337555,,"0.00
",
1615261819.5367482,,"-0.03
",
1615261819.5397406,,"-0.03
",
1615261819.5427325,,"-0.08
",
1615261819.545727,,"0.00
",
1615261819.548716,,"-0.10
",
1615261819.5517087,,"0.00
",
1615261819.5547004,,"-0.08
",
1615261819.557693,,"0.00
",
1615261819.5606844,,"-0.10
",
1615261819.5636775,,"0.07
",
1615261819.566669,,"-0.10
",
1615261819.5696611,,"0.00
",
1615261819.5726533,,"-0.13
",
1615261819.5756476,,"-0.02
",
1615261819.5786383,,"-0.02
",
1615261819.5816293,,"-0.03
",
1615261819.5846221,,"-0.02
",
1615261819.5876143,,"-0.02
",
1615261819.590606,,"0.00
",
1615261819.5935981,,"-0.07
",
1615261819.5965917,,"0.00
",
1615261819.5995827,,"-0.12
",
1615261819.6025755,,"0.05
",
1615261819.6055667,,"-0.07
",
1615261819.6085587,,"-0.02
",
1615261819.611551,,"-0.12
",
1615261819.6145425,,"0.00
",
1615261819.6175344,,"-0.03
",
1615261819.620527,,"-0.03
",
1615261819.6235192,,"-0.02
",
1615261819.6265109,,"-0.02
",
1615261819.6295044,,"-0.02
",
1615261819.6324956,,"-0.05
",
1615261819.6354895,,"0.02
",
1615261819.6384807,,"-0.08
",
1615261819.641472,,"0.00
",
1615261819.644464,,"-0.08
",
1615261819.6474562,,"-0.05
",
1615261819.6504476,,"-0.03
",
1615261819.6534412,,"0.00
",
1615261819.656434,,"-0.10
",
1615261819.6594245,,"-0.05
",
1615261819.662418,,"-0.03
",
1615261819.6654084,,"-0.02
",
1615261819.668402,,"-0.07
",
1615261819.6713936,,"-0.02
",
1615261819.6743848,,"-0.13
",
1615261819.6773775,,"-0.02
",
1615261819.6803691,,"-0.02
",
1615261819.6833615,,"-0.02
",
1615261819.6863532,,"-0.02
",
1615261819.6893458,,"-0.05
",
1615261819.692338,,"-0.05
",
1615261819.69533,,"-0.05
",
1615261819.6983309,,"0.00
",
1615261819.7013142,,"-0.03
",
1615261819.7043066,,"-0.08
",
1615261819.7072983,,"-0.02
",
1615261819.7102904,,"-0.03
",
1615261819.7133155,,"-0.03
",
1615261819.7162747,,"-0.03
",
1615261819.7192686,,"-0.08
",
1615261819.7222598,,"-0.02
",
1615261819.725251,,"-0.03
",
1615261819.7282429,,"-0.07
",
1615261819.7312355,,"0.07
",
1615261819.7342281,,"-0.03
",
1615261819.73722,,"-0.02
",
1615261819.740213,,"-0.12
",
1615261819.7432034,,"0.02
",
1615261819.7471929,,"-0.10
",
1615261819.7501853,,"0.07
",
1615261819.7531774,,"-0.10
",
1615261819.75617,,"-0.03
",
1615261819.7591622,,"-0.03
",
1615261819.7621534,,"-0.05
",
1615261819.7651467,,"0.00
",
1615261819.7681382,,"-0.13
",
1615261819.7711303,,"0.03
",
1615261819.7741225,,"-0.12
",
1615261819.7771146,,"0.15
",
1615261819.7801085,,"-0.13
",
1615261819.7830987,,"0.12
",
1615261819.7860916,,"-0.20
",
1615261819.7890825,,"0.08
",
1615261819.7920742,,"-0.13
",
1615261819.7950673,,"-0.08
",
1615261819.7980585,,"0.05
",
1615261819.8010511,,"-0.18
",
1615261819.8040433,,"0.22
",
1615261819.8070354,,"-0.30
",
1615261819.810028,,"0.27
",
1615261819.8130205,,"-0.43
",
1615261819.8160117,,"0.30
",
1615261819.8190043,,"-0.30
",
1615261819.8219957,,"0.18
",
1615261819.824988,,"-0.15
",
1615261819.8279817,,"-0.20
",
1615261819.8309731,,"0.22
",
1615261819.8339722,,"-0.47
",
1615261819.8369565,,"0.50
",
1615261819.839949,,"-0.78
",
1615261819.8429413,,"0.70
",
1615261819.845933,,"-0.78
",
1615261819.8489254,,"0.68
",
1615261819.8519173,,"-0.48
",
1615261819.854909,,"0.15
",
1615261819.8579028,,"-0.52
",
1615261819.8608935,,"0.12
",
1615261819.8648832,,"0.10
",
1615261819.8678763,,"-0.58
",
1615261819.8708677,,"0.65
",
1615261819.87386,,"-1.08
",
1615261819.876851,,"1.00
",
1615261819.879844,,"-1.23
",
1615261819.8828359,,"1.03
",
1615261819.8858285,,"-0.97
",
1615261819.8888197,,"0.75
",
1615261819.8918135,,"-0.55
",
1615261819.8948045,,"0.12
",
1615261819.8978066,,"0.07
",
1615261819.900795,,"-0.60
",
1615261819.9037812,,"0.57
",
1615261819.9067724,,"-1.12
",
1615261819.9097655,,"0.92
",
1615261819.9127584,,"-1.13
",
1615261819.9157493,,"1.00
",
1615261819.918743,,"-0.95
",
1615261819.9217334,,"0.63
",
1615261819.9247255,,"-0.48
",
1615261819.9277172,,"0.07
",
1615261819.9307106,,"0.17
",
1615261819.933702,,"-0.68
",
1615261819.9366946,,"0.62
",
1615261819.9396882,,"-1.07
",
1615261819.9426777,,"0.90
",
1615261819.94567,,"-1.05
",
1615261819.9486625,,"0.90
",
1615261819.9516542,,"-0.68
",
1615261819.954646,,"0.40
",
1615261819.9576387,,"-0.57
",
1615261819.960631,,"0.25
",
1615261819.9636235,,"0.00
",
1615261819.9666164,,"-0.43
",
1615261819.9696064,,"0.47
",
1615261819.9725988,,"-0.93
",
1615261819.9755914,,"0.80
",
1615261819.9785843,,"-0.98
",
1615261819.9815757,,"0.92
",
1615261819.9855664,,"-0.72
",
1615261819.988557,,"0.53
",
1615261819.9915497,,"-0.20
",
1615261819.9945414,,"-0.12
",
1615261819.9975343,,"0.22
",
1615261820.0005262,,"-0.63
",
1615261820.0035188,,"0.58
",
1615261820.0065107,,"-0.88
",
1615261820.0095022,,"0.78
",
1615261820.012504,,"-0.82
",
1615261820.015487,,"0.63
",
1615261820.0184793,,"-0.42
",
1615261820.021471,,"0.07
",
1615261820.0244632,,"0.12
",
1615261820.0274553,,"-0.52
",
1615261820.0304465,,"0.40
",
1615261820.033439,,"-0.78
",
1615261820.0364306,,"0.73
",
1615261820.0394235,,"-0.82
",
1615261820.042416,,"0.62
",
1615261820.0454082,,"-0.50
",
1615261820.0483992,,"0.22
",
1615261820.0513918,,"-0.02
",
1615261820.0543842,,"-0.27
",
1615261820.057376,,"0.22
",
1615261820.0603683,,"-0.68
",
1615261820.063361,,"0.60
",
1615261820.0663524,,"-0.82
",
1615261820.0693445,,"0.58
",
1615261820.0723367,,"-0.75
",
1615261820.075328,,"0.63
",
1615261820.0783203,,"-0.55
",
1615261820.0813124,,"0.38
",
1615261820.085303,,"-0.27
",
1615261820.0872965,,"-0.03
",
1615261820.090289,,"0.17
",
1615261820.094279,,"-0.55
",
1615261820.097271,,"0.40
",
1615261820.100263,,"-0.67
",
1615261820.1032553,,"0.55
",
1615261820.1062474,,"-0.60
",
1615261820.1092389,,"0.45
",
1615261820.1122317,,"-0.35
",
1615261820.1152234,,"0.08
",
1615261820.1182153,,"-0.03
",
1615261820.1212091,,"-0.28
",
1615261820.1242008,,"0.22
",
1615261820.1271925,,"-0.53
",
1615261820.1301851,,"0.42
",
1615261820.133176,,"-0.58
",
1615261820.1361692,,"0.43
",
1615261820.1391602,,"-0.37
",
1615261820.1421528,,"0.20
",
1615261820.1451445,,"-0.15
",
1615261820.1481369,,"-0.07
",
1615261820.151129,,"0.02
",
1615261820.1541207,,"-0.28
",
1615261820.1571133,,"0.18
",
1615261820.160106,,"-0.35
",
1615261820.1630971,,"0.20
",
1615261820.1660893,,"-0.33
",
1615261820.1690814,,"0.30
",
1615261820.1720731,,"-0.37
",
1615261820.1750655,,"0.28
",
1615261820.1780572,,"-0.25
",
1615261820.1810496,,"0.08
",
1615261820.1840417,,"-0.07
",
1615261820.1870334,,"-0.10
",
1615261820.190027,,"0.02
",
1615261820.1930175,,"-0.18
",
1615261820.1960096,,"0.15
",
1615261820.1990023,,"-0.27
",
1615261820.2019944,,"0.15
",
1615261820.204987,,"-0.17
",
1615261820.207979,,"0.13
",
1615261820.2119684,,"-0.13
",
1615261820.2149608,,"0.03
",
1615261820.2179532,,"-0.12
",
1615261820.2209451,,"0.07
",
1615261820.2239368,,"-0.05
",
1615261820.2269292,,"0.00
",
1615261820.2299213,,"-0.08
",
1615261820.2329128,,"-0.05
",
1615261820.235906,,"-0.02
",
1615261820.238897,,"0.03
",
1615261820.2418897,,"-0.03
",
1615261820.2448816,,"-0.07
",
1615261820.247874,,"-0.02
",
1615261820.250866,,"-0.05
",
1615261820.2538583,,"-0.08
",
1615261820.256858,,"-0.07
",
1615261820.2598565,,"0.00
",
1615261820.2628424,,"-0.10
",
1615261820.2658265,,"-0.02
",
1615261820.2688181,,"-0.08
",
1615261820.2718108,,"-0.02
",
1615261820.2748141,,"-0.02
",
1615261820.2777953,,"0.03
",
1615261820.2807872,,"-0.03
",
1615261820.2837791,,"-0.05
",
1615261820.2867715,,"-0.05
",
1615261820.2897637,,"0.00
",
1615261820.2927556,,"-0.12
",
1615261820.2957475,,"0.02
",
1615261820.2987401,,"-0.08
",
1615261820.3017328,,"0.02
",
1615261820.3047242,,"-0.05
",
1615261820.3077161,,"-0.05
",
1615261820.3107078,,"-0.05
",
1615261820.3137012,,"-0.07
",
1615261820.3166926,,"-0.02
",
1615261820.3196855,,"-0.02
",
1615261820.3226767,,"-0.05
",
1615261820.325669,,"-0.10
",
1615261820.3286605,,"0.05
",
1615261820.331653,,"-0.03
",
1615261820.3346455,,"-0.02
",
1615261820.3376374,,"-0.13
",
1615261820.340629,,"-0.03
",
1615261820.343623,,"-0.02
",
1615261820.3466132,,"0.05
",
1615261820.349606,,"-0.08
",
1615261820.3525987,,"0.00
",
1615261820.3555899,,"-0.07
",
1615261820.3585827,,"0.02
",
1615261820.3615751,,"-0.02
",
1615261820.3645668,,"-0.05
",
1615261820.367558,,"0.00
",
1615261820.3705523,,"-0.03
",
1615261820.3735425,,"-0.08
",
1615261820.3765342,,"0.02
",
1615261820.3795269,,"-0.07
",
1615261820.382519,,"-0.03
",
1615261820.3855107,,"-0.03
",
1615261820.3885026,,"-0.08
",
1615261820.391495,,"-0.03
",
1615261820.3944867,,"-0.05
",
1615261820.397479,,"-0.03
",
1615261820.400471,,"-0.05
",
1615261820.4034636,,"-0.08
",
1615261820.4064562,,"0.00
",
1615261820.4094477,,"-0.05
",
1615261820.4124396,,"-0.03
",
1615261820.4164298,,"-0.05
",
1615261820.4194214,,"0.03
",
1615261820.422414,,"-0.07
",
1615261820.4254065,,"-0.08
",
1615261820.4283981,,"-0.02
",
1615261820.4313908,,"-0.05
",
1615261820.4343827,,"0.00
",
1615261820.4373736,,"-0.08
",
1615261820.4373736,,,"magnitudes:     2520.6250,    1256.5000,    1455.3125,    1251.4375,    1154.1250,    1153.7500,    1104.1875,    1328.8750,    1969.6875,    1326.5000,    1328.8750,    1332.2500,      13.4375,    2497.1250,      10.6250,    2016.0000,    2243.5000,    2433.1875,    2243.5000,    3064.7500,    2233.8750,    2307.5000,    2249.1250,    2660.6250,    2004.6875,    3406.6250,    2135.7500,    2034.2500,    2258.8750,    2463.0000,    2181.6875,    3218.8125,    2249.1250,    2313.3125,    2264.6250,    2504.0625,    1203.8750,    1445.7500,    2058.3125,    1281.1250,    1320.7500,    1439.0000,    1326.5000,    1281.1250,    1851.0000,    1335.6250,    1335.6250,    1445.7500,    2476.2500,    2914.0000,    2692.0000,    3735.1250,    2662.0000,    2914.0000,    2470.0000,    2582.1875,    2673.6250,    2692.0000,    2685.1875,    2914.0000,    1821.4375,    2179.1875,    2021.6875,    2235.8125,    2697.6875,    2241.9375,    1821.4375,    1855.3750,    2008.0625,    2567.2500,    3301.7500,    2397.6250,    2063.4375,    2469.8125,    2264.6250,    2303.1250,    2270.2500,    3905.1250,    2058.3125,    8165.7500,    2102.6250,    9011.3750,    2264.6250,    2469.8125,    1702.5625,    2044.5625,    1888.8125,    2044.5625,    1888.8125,    1811.8125,    2102.6250,    2219.0000,    8391.9375,    2780.5000,    8266.0000,    1888.8125,    1325.5000,    1356.7500,    1470.5625,    1219.8750,    1028.2500,    1060.5000,    2056.5625,    1166.8125,    1999.5625,    1214.5000,    1223.0000,    1219.8750,    7982.1250,    1501.4375,    7930.2500,    1311.9375,    1367.3125,    1994.5625,    2031.0625,    2272.3750,    1523.5000,    1367.3125,    1493.2500,    1628.5625,    2141.2500,    2488.5000,    2296.1875,    2017.1875,    2270.2500,    2542.0625,    2141.2500,    4291.0000,    4754.8125,    2459.3750,    2722.5625,    2721.0625,    2126.3750,    2522.9375,    2264.6250,    1928.5000,    2254.8125,    2522.9375,    2323.5000,    2261.3750,    3118.6875,    2352.5625,    3355.6875,    2700.6250,    2135.7500,    2542.0625,    2345.6250,    2086.0625,    2270.2500,    2542.0625,    2126.3750,    2130.8750,    4873.8125,    3446.9375,    3378.8750,    2721.0625,    2135.7500,    2500.5000,    2290.3750,    2500.5000,    2121.0625,    2500.5000,    1910.3125,    2158.1250,    2329.3750,    3197.8125,    2722.5625,    2500.5000,    2296.1875,    2495.4375,    2296.1875,    2488.5000,    2296.1875,    2495.4375,    2087.0000,      10.6250,    2423.8750,      16.1250,    2985.6250,    3991.8750,    1913.8750,    2266.2500,    2090.9375,    2266.2500,    2081.6875,    1731.8125,    1721.9375,    1879.6875,       8.2500,    2742.7500,       9.5000,    1961.9375,
"
1615261820.4403667,,"-0.02
",
1615261820.4433656,,"-0.07
",
1615261820.4463506,,"-0.07
",
1615261820.449344,,"-0.02
",
1615261820.4523354,,"0.00
",
1615261820.4553273,,"0.07
",
1615261820.4583192,,"-0.03
",
1615261820.4613116,,"0.00
",
1615261820.4643044,,"-0.08
",
1615261820.4672954,,"-0.03
",
1615261820.4702892,,"0.00
",
1615261820.4732804,,"0.10
",
1615261820.4762723,,"0.27
",
1615261820.4792645,,"0.10
",
1615261820.4822564,,"0.77
",
1615261820.4852488,,"0.45
",
1615261820.4882417,,"-0.57
",
1615261820.491232,,"-1.13
",
1615261820.4942253,,"-0.75
",
1615261820.4972167,,"-0.02
",
1615261820.5002089,,"0.38
",
1615261820.5032022,,"0.38
",
1615261820.5061932,,"-0.03
",
1615261820.5091858,,"-0.30
",
1615261820.5121775,,"-0.23
",
1615261820.515169,,"0.02
",
1615261820.518162,,"0.10
",
1615261820.5211544,,"0.08
",
1615261820.5241458,,"0.05
",
1615261820.5271373,,"-0.07
",
1615261820.530131,,"-0.13
",
1615261820.533123,,"0.02
",
1615261820.536115,,"0.02
",
1615261820.5391068,,"-0.03
",
1615261820.5420985,,"-0.08
",
1615261820.54509,,"-0.05
",
1615261820.548082,,"-0.05
",
1615261820.5510745,,"-0.03
",
1615261820.5540667,,"0.03
",
1615261820.5570583,,"0.00
",
1615261820.5600512,,"-0.05
",
1615261820.5630438,,"-0.05
",
1615261820.5660355,,"0.00
",
1615261820.5690274,,"-0.05
",
1615261820.5720198,,"-0.02
",
1615261820.5750115,,"-0.03
",
1615261820.578005,,"-0.02
",
1615261820.5809958,,"-0.05
",
1615261820.5839882,,"0.03
",
1615261820.5879776,,"-0.03
",
1615261820.5899725,,"-0.02
",
1615261820.5939617,,"-0.03
",
1615261820.5959566,,"0.02
",
1615261820.599946,,"-0.02
",
1615261820.6029375,,"-0.05
",
1615261820.6059308,,"-0.07
",
1615261820.6089225,,"-0.05
",
1615261820.611915,,"-0.07
",
1615261820.6149058,,"-0.05
",
1615261820.6178987,,"-0.03
",
1615261820.6208909,,"0.03
",
1615261820.6238828,,"-0.05
",
1615261820.6268754,,"-0.02
",
1615261820.6298668,,"-0.03
",
1615261820.632859,,"0.00
",
1615261820.6358514,,"-0.08
",
1615261820.6388428,,"-0.02
",
1615261820.6418357,,"-0.10
",
1615261820.6448274,,"-0.10
",
1615261820.6478198,,"-0.05
",
1615261820.650812,,"-0.07
",
1615261820.6538043,,"-0.03
",
1615261820.656796,,"-0.05
",
1615261820.6597888,,"0.00
",
1615261820.6627812,,"-0.05
",
1615261820.665772,,"-0.07
",
1615261820.6687639,,"0.03
",
1615261820.6717567,,"-0.07
",
1615261820.6747491,,"-0.05
",
1615261820.6777408,,"-0.02
",
1615261820.6807451,,"-0.05
",
1615261820.6837258,,"-0.07
",
1615261820.6867166,,"-0.02
",
1615261820.68971,,"-0.05
",
1615261820.692702,,"-0.08
",
1615261820.695694,,"-0.03
",
1615261820.6986852,,"-0.07
",
1615261820.7016776,,"-0.03
",
1615261820.704671,,"-0.03
",
1615261820.707662,,"-0.02
",
1615261820.7106547,,"-0.10
",
1615261820.7136464,,"0.00
",
1615261820.7166378,,"0.02
",
1615261820.7196312,,"-0.03
",
1615261820.7226222,,"-0.07
",
1615261820.7256148,,"-0.03
",
1615261820.7286062,,"-0.08
",
1615261820.731599,,"0.00
",
1615261820.734592,,"-0.02
",
1615261820.7375836,,"-0.05
",
1615261820.740575,,"0.02
",
1615261820.7435668,,"0.00
",
1615261820.7465594,,"-0.02
",
1615261820.7495525,,"-0.02
",
1615261820.7525434,,"-0.05
",
1615261820.7555366,,"-0.05
",
1615261820.7585287,,"-0.05
",
1615261820.7615197,,"-0.02
",
1615261820.7645128,,"-0.05
",
1615261820.7675054,,"-0.02
",
1615261820.770496,,"0.00
",
1615261820.7734883,,"-0.05
",
1615261820.7764807,,"-0.07
",
1615261820.7794745,,"0.05
",
1615261820.7824645,,"-0.02
",
1615261820.7854571,,"-0.03
",
1615261820.7884495,,"0.03
",
1615261820.7914407,,"-0.08
",
1615261820.7944329,,"-0.02
",
1615261820.7974262,,"-0.07
",
1615261820.8004172,,"0.00
",
1615261820.8034093,,"-0.05
",
1615261820.8064022,,"-0.08
",
1615261820.809394,,"0.00
",
1615261820.8123868,,"-0.07
",
1615261820.8153784,,"-0.07
",
1615261820.8193684,,"-0.07
",
1615261820.8223596,,"-0.02
",
1615261820.8253517,,"-0.03
",
1615261820.8283443,,"0.00
",
1615261820.8313365,,"-0.02
",
1615261820.8343282,,"-0.05
",
1615261820.83732,,"-0.02
",
1615261820.8403146,,"0.00
",
1615261820.8433046,,"-0.07
",
1615261820.8462965,,"0.02
",
1615261820.849289,,"-0.05
",
1615261820.8522813,,"-0.07
",
1615261820.855273,,"-0.03
",
1615261820.8582654,,"0.00
",
1615261820.8612566,,"-0.07
",
1615261820.8642488,,"-0.07
",
1615261820.8672411,,"0.00
",
1615261820.8702338,,"0.02
",
1615261820.8732257,,"-0.03
",
1615261820.8762176,,"-0.03
",
1615261820.87921,,"-0.05
",
1615261820.8822021,,"-0.07
",
1615261820.885194,,"0.00
",
1615261820.8881865,,"-0.05
",
1615261820.8911777,,"-0.02
",
1615261820.8941724,,"-0.03
",
1615261820.8971627,,"-0.02
",
1615261820.9001672,,"-0.07
",
1615261820.903148,,"0.02
",
1615261820.9061399,,"0.02
",
1615261820.909131,,"-0.07
",
1615261820.9121227,,"-0.05
",
1615261820.9151146,,"-0.02
",
1615261820.9181075,,"0.03
",
1615261820.9210994,,"-0.02
",
1615261820.924091,,"-0.02
",
1615261820.927092,,"-0.02
",
1615261820.9300754,,"-0.08
",
1615261820.933068,,"-0.02
",
1615261820.9360597,,"-0.03
",
1615261820.9390519,,"-0.05
",
1615261820.9420443,,"-0.05
",
1615261820.9450357,,"-0.03
",
1615261820.948028,,"-0.08
",
1615261820.9510202,,"-0.03
",
1615261820.954013,,"-0.05
",
1615261820.9570055,,"-0.02
",
1615261820.959997,,"-0.07
",
1615261820.9629886,,"-0.02
",
1615261820.965982,,"-0.08
",
1615261820.9689739,,"-0.05
",
1615261820.9719658,,"-0.08
",
1615261820.974958,,"-0.02
",
1615261820.9779496,,"-0.03
",
1615261820.9809413,,"0.00
",
1615261820.9839337,,"-0.08
",
1615261820.986926,,"0.00
",
1615261820.9899178,,"-0.07
",
1615261820.9929106,,"-0.02
",
1615261820.995902,,"-0.10
",
1615261820.998895,,"0.02
",
1615261821.0018864,,"-0.02
",
1615261821.0048788,,"-0.07
",
1615261821.0078712,,"-0.08
",
1615261821.0108626,,"-0.08
",
1615261821.0138545,,"-0.02
",
1615261821.0168471,,"-0.05
",
1615261821.0198395,,"-0.02
",
1615261821.0228314,,"-0.02
",
1615261821.0258236,,"0.03
",
1615261821.0288155,,"-0.05
",
1615261821.0318077,,"-0.07
",
1615261821.0347998,,"-0.12
",
1615261821.0377915,,"0.00
",
1615261821.0407836,,"-0.05
",
1615261821.0437758,,"-0.07
",
1615261821.0467684,,"0.02
",
1615261821.050759,,"-0.08
",
1615261821.0527532,,"0.00
",
1615261821.0567427,,"-0.02
",
1615261821.0587363,,"0.00
",
1615261821.0617292,,"0.00
",
1615261821.065718,,"-0.05
",
1615261821.0687113,,"0.00
",
1615261821.0717027,,"-0.07
",
1615261821.0746949,,"-0.07
",
1615261821.07669,,"0.00
",
1615261821.080132,,"-0.03
",
1615261821.083124,,"0.02
",
1615261821.0861166,,"0.00
",
1615261821.089108,,"0.00
",
1615261821.0921001,,"-0.07
",
1615261821.0950918,,"-0.10
",
1615261821.0980844,,"-0.02
",
1615261821.1010761,,"-0.02
",
1615261821.1040685,,"-0.02
",
1615261821.1070604,,"0.05
",
1615261821.110052,,"-0.07
",
1615261821.1130447,,"-0.05
",
1615261821.1160364,,"-0.07
",
